Receiver ID,Block Date,Block Heights not present in Index Files,Block Heights not present in Databricks
good-naturedsentence599919255.u.arkana.near,2024-03-27,115599442,115599442
goodjava3546.near,2024-03-27,115585780,115585780
frighteningcloakroom8552261976.u.arkana.near,2024-03-27,115558953,115558953
hindtot1466261962.u.arkana.near,2024-03-27,115576104,115576104
high-risktenet1552316525.u.arkana.near,2024-03-27,115593932,115593932
glamorousheadman2839288985.u.arkana.near,2024-03-27,115575925,115575925
heart-shapedrock3607301157.u.arkana.near,2024-03-27,115566448,115566448
harrypotterobamasonic10inu.near,2024-03-27,115585500,115585500
grimcatalyst7392122007.u.arkana.near,2024-03-27,115560239,115560239
hulkingtanker7253323636.u.arkana.near,2024-03-27,115563464,115563464
ill-advisedaxis6124242087.u.arkana.near,2024-03-27,115602354,115602354
impulsiveureter3584358733.u.arkana.near,2024-03-27,115573149,115573149
inappropriateacceptance5453377747.u.arkana.near,2024-03-27,115558412,115558412
incidentalcycle4331323010.u.arkana.near,2024-03-27,115560514,115560514
infrequenttraverse6755296869.u.arkana.near,2024-03-27,115567898,115567898
innumerablehologram4165346932.u.arkana.near,2024-03-27,115563431,115563431
insideache3543317733.u.arkana.near,2024-03-27,115557102,115557102
invadingcity28408243.u.arkana.near,2024-03-27,115567951,115567951
irrepressiblescroll486557249.u.arkana.near,2024-03-27,115584209,115584209
kneelingembargo6282343564.u.arkana.near,2024-03-27,115564978,115564978
kurdtelegramvip.near,2024-03-27,115586892,115586892
loathinsanity6613324219.u.arkana.near,2024-03-27,115587947,115587947
kylle-cyrus444.near,2024-03-27,115562595,115562595
lili_29271.near,2024-03-27,115560997,115560997
loosegarden1464.near,2024-03-27,115586808,115586808
lovelyresurrection5356377910.u.arkana.near,2024-03-27,115577868,115577868
lowlygun4897179126.u.arkana.near,2024-03-27,115566036,115566036
lunarcontingency2153106995.u.arkana.near,2024-03-27,115583679,115583679
m_sandor90.near,2024-03-27,115580983,115580983
merryjerkin736659048.u.arkana.near,2024-03-27,115609573,115609573
medium-sizedfloater4338375981.u.arkana.near,2024-03-27,115571052,115571052
maleseafood8183286222.u.arkana.near,2024-03-27,115603237,115603237
monasticfeather5872258116.u.arkana.near,2024-03-27,115602095,115602095
milon6864.near,2024-03-27,115590609,115590609
mostafaazouz84.near,2024-03-27,115562587,115562587
mostafabuda011.near,2024-03-27,115601998,115601998
mozart_damas.near,2024-03-27,115595023,115595023
nafiuafto.near,2024-03-27,115589994,115589994
mysticroyalist8730217102.u.arkana.near,2024-03-27,115563907,115563907
nationalizedindictment4590373309.u.arkana.near,2024-03-27,115597771,115597771
naomi_debby.near,2024-03-27,115556371,115556371
nationalizedstreet5428295392.u.arkana.near,2024-03-27,115566590,115566590
nonalignedassimilation7187148733.u.arkana.near,2024-03-27,115599282,115599282
operaticcheckout1148168826.u.arkana.near,2024-03-27,115591485,115591485
offendinginitiation3596378544.u.arkana.near,2024-03-27,115583875,115583875
overnightcrown3400141446.u.arkana.near,2024-03-27,115565997,115565997
niceelk9731.near,2024-03-27,115580355,115580355
oliveparson1390327116.u.arkana.near,2024-03-27,115564626,115564626
usdt.tether-token.near,2024-03-26,"115504656,115543045,115543826,115543848","115543045,115543826,115543848"
slendernunnery1538104329.u.arkana.near,2024-03-27,115576003,115576003
over-allself6728374839.u.arkana.near,2024-03-27,115583618,115583618
omnipotentspiral481088627.u.arkana.near,2024-03-27,115573129,115573129
outdoormash2388342203.u.arkana.near,2024-03-27,115605505,115605505
patrioticconductor4019274489.u.arkana.near,2024-03-27,115602014,115602014
physicalfantasy1319339934.u.arkana.near,2024-03-27,115573051,115573051
passiveenthusiasm1091319960.u.arkana.near,2024-03-27,115560220,115560220
partisanspy4307366993.u.arkana.near,2024-03-27,115561998,115561998
philosophicalshimmer1973348102.u.arkana.near,2024-03-27,115593643,115593643
proverbialjourneyman4398332075.u.arkana.near,2024-03-27,115599852,115599852
placidting571053699.u.arkana.near,2024-03-27,115577767,115577767
publishedknuckle8179308407.u.arkana.near,2024-03-27,115563482,115563482
pregnantincarceration8868300391.u.arkana.near,2024-03-27,115569427,115569427
prescribedmobster3325284447.u.arkana.near,2024-03-27,115599168,115599168
pushyroost5567300406.u.arkana.near,2024-03-27,115564849,115564849
puky.near,2024-03-27,115590287,115590287
rcxcr.near,2024-03-27,115598011,115598011
real-estatedarky3648119624.u.arkana.near,2024-03-27,115568351,115568351
recentbarge2456372253.u.arkana.near,2024-03-27,115576567,115576567
remarkablesatire4978377881.u.arkana.near,2024-03-27,115563021,115563021
reformistvalley3077319872.u.arkana.near,2024-03-27,115607534,115607534
quickwaycrypto.near,2024-03-27,115586137,115586137
restrictivepolity2218329485.u.arkana.near,2024-03-27,115578552,115578552
roastorthodoxy756552408.u.arkana.near,2024-03-27,115582000,115582000
resourcefulingredient6522377907.u.arkana.near,2024-03-27,115564571,115564571
restoringfigurine3076334040.u.arkana.near,2024-03-27,115577842,115577842
robertscuipici034.near,2024-03-27,115585206,115585206
ruinedpecker693979498.u.arkana.near,2024-03-27,115605314,115605314
sacredlima4779319464.u.arkana.near,2024-03-27,115560206,115560206
samedove3317.near,2024-03-27,115584016,115584016
runawaycampsite7161378064.u.arkana.near,2024-03-27,115570384,115570384
scholarlyplateau2266275735.u.arkana.near,2024-03-27,115544301,115544301
sanesimilarity376630449.u.arkana.near,2024-03-27,115584012,115584012
sardonicbuffer490841459.u.arkana.near,2024-03-27,115559657,115559657
shadyfungus6756306386.u.arkana.near,2024-03-27,115611041,115611041
senatoriallayover8743379031.u.arkana.near,2024-03-27,115598863,115598863
serenehumpback1479328750.u.arkana.near,2024-03-27,115590171,115590171
serenedisk4519353762.u.arkana.near,2024-03-27,115611008,115611008
shatteredrepurchase7418211827.u.arkana.near,2024-03-27,115607269,115607269
sexyneck4377341363.u.arkana.near,2024-03-27,115576033,115576033
shamefulevacuation2558195418.u.arkana.near,2024-03-27,115594316,115594316
shapelesspayroll711062628.u.arkana.near,2024-03-27,115585263,115585263
shockingradiologist6981119323.u.arkana.near,2024-03-27,115558594,115558594
shortbread3762.near,2024-03-27,115588599,115588599
shreddedcutting8460162925.u.arkana.near,2024-03-27,115601325,115601325
silveryebb610926564.u.arkana.near,2024-03-27,115607283,115607283
shortkidney3973378645.u.arkana.near,2024-03-27,115587367,115587367
shrillsake195078084.u.arkana.near,2024-03-27,115563485,115563485
sinistersynapse231531039.u.arkana.near,2024-03-27,115575022,115575022
slantedpub8848170987.u.arkana.near,2024-03-27,115603183,115603183
sultrygnat6839116614.u.arkana.near,2024-03-27,115564806,115564806
thermonuclearcollier3459301004.u.arkana.near,2024-03-27,115569557,115569557
stellarmanse4303136112.u.arkana.near,2024-03-27,115579282,115579282
top-leveldrapery4616317072.u.arkana.near,2024-03-27,115568263,115568263
socialsignalman6958348096.u.arkana.near,2024-03-27,115562100,115562100
untestedsalesperson384286834.u.arkana.near,2024-03-27,115564981,115564981
superhumanfrat3777322305.u.arkana.near,2024-03-27,115610167,115610167
threateningstraw4038107664.u.arkana.near,2024-03-27,115602356,115602356
strangeashtray7000336227.u.arkana.near,2024-03-27,115574201,115574201
swifttea8812.near,2024-03-27,115588801,115588801
sterilesteward6889161929.u.arkana.near,2024-03-27,115575265,115575265
tremblingligament2405332998.u.arkana.near,2024-03-27,115566636,115566636
squarexml4893.near,2024-03-27,115583719,115583719
sunkenyellow-green835022947.u.arkana.near,2024-03-27,115600191,115600191
trendynativist4204314345.u.arkana.near,2024-03-27,115607419,115607419
tribalfutility870674119.u.arkana.near,2024-03-27,115583746,115583746
undisturbedochre372218887.u.arkana.near,2024-03-27,115607416,115607416
superstitiouscavalier4899336747.u.arkana.near,2024-03-27,115573522,115573522
time-consumingmammography368926498.u.arkana.near,2024-03-27,115597825,115597825
wordlessjuggler5521153080.u.arkana.near,2024-03-27,115575836,115575836
thankfulbishop7509308890.u.arkana.near,2024-03-27,115564563,115564563
zhuo11.near,2024-03-27,115580620,115580620
taxingtheory2714335372.u.arkana.near,2024-03-27,115596600,115596600
structuredstockbroker3357333805.u.arkana.near,2024-03-27,115564904,115564904
subsidiaryrival5850377810.u.arkana.near,2024-03-27,115560503,115560503
toughtag8140.near,2024-03-27,"115583787,115583854","115583787,115583854"
unheardpremium7161109129.u.arkana.near,2024-03-27,115605717,115605717
unworthyjackhammer2729345742.u.arkana.near,2024-03-27,115595185,115595185
undamagedebb8460282451.u.arkana.near,2024-03-27,115564620,115564620
stationaryseller5814326498.u.arkana.near,2024-03-27,115571320,115571320
unknownefficiency8187174733.u.arkana.near,2024-03-27,115591110,115591110
terrifyinghanger5498378056.u.arkana.near,2024-03-27,115570051,115570051
wrinkledcapitalist7361258632.u.arkana.near,2024-03-27,115564908,115564908
vitalbaboon229718690.u.arkana.near,2024-03-27,115572543,115572543
trainedtambourine6880379211.u.arkana.near,2024-03-27,115607717,115607717
trantruong94.near,2024-03-27,115586936,115586936
warmgoat1139.near,2024-03-27,115584151,115584151
veriginegor.near,2024-03-27,115580081,115580081
world-widedeterminism8450378797.u.arkana.near,2024-03-27,115593570,115593570
waitingpassage7020189610.u.arkana.near,2024-03-27,115566483,115566483
smokelessfitness7997377818.u.arkana.near,2024-03-27,115560951,115560951
unfriendlycrystal8513378783.u.arkana.near,2024-03-27,115593236,115593236
